Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
16/01/2020,"211 COWPER DOWNS, COWPER RD, RATHMINES DUBLIN 6",Dublin 6,Dublin,"�422,500.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"218 OLCOVAR, DUBLIN RD, SHANKILL",Dublin 18,Dublin,"�287,500.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"22 BALLYHOY AVE, RAHENY, DUBLIN 5",Dublin 5,Dublin,"�490,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"23 MEADOW GROVE, MILLTOWN RD, TUAM",,Galway,"�265,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"23 RIDGEHALL, SHANGANAGH RD, BALLYBRACK",,Dublin,"�295,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"23 ST JOSEPHS TERRACE, SLIGO",,Sligo,"�58,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"23D FRIARS COURT, AUSTIN FRIARS STREET, MULLINGAR",,Westmeath,"�139,500.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"24 ARD NA CORRAN, MIDDLETON, CO CORK",,Cork,"�117,750.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"24 KYLEMORE AVE BALLYFERMOT, DUBLIN 10, DUBLIN",Dublin 10,Dublin,"�215,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"24 ST DAVID'S AVENUE, ARTANE, DUBLIN 5",Dublin 5,Dublin,"�520,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"26 BELVEDERE PLACE, NORTH CIRCULAR RD, DUBLIN 1",Dublin 1,Dublin,"�930,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"26 WILLOWBANK COURT, MIDLETON, CORK",,Cork,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"27 AN BONNAN BUI WAY, BLACKLION, CO CAVAN",,Cavan,"�135,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"27 DRUMMOND PLACE, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,"�372,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"27 Monamore, westport",,Mayo,"�261,409.70",No,Yes,New Dwelling house /Apartment,
16/01/2020,"27 WILLOWBANK COURT, MIDLETON, CORK",,Cork,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"28 CAMERON COURT, CORK ST, DUBLIN",Dublin 8,Dublin,"�298,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"28 HARBOUR VIEW, PORTMAGEE, CO. KERRY",,Kerry,"�55,140.00",Yes,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"29 PRIORY WAY, ST RAPHAELS MANOR, CELBRIDGE",,Kildare,"�335,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"3 CASTLE GARDENS, BUNRATTY, CO CLARE",,Clare,"�90,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"3 THE MOORINGS, COBH, CORK",,Cork,"�82,161.11",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"3 TRAMORE HOLIDAY VILLAS, TRAMORE, CO WATERFORD",,Waterford,"�105,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"30 FOXFIELD RD, RAHENY, DUBLIN 5",Dublin 5,Dublin,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"31 ARD NA CORANN, MIDLETON, CO CORK",,Cork,"�90,600.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"32 ARD NA CORANN, MIDLETON, CO. CORK",,Cork,"�90,600.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"32 BOTHAR GLASS, BALLYCONNELL, CAVAN",,Cavan,"�125,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"32 ST GRELLANS TCE, BALLINASLOE, CO GALWAY",,Galway,"�59,374.00",Yes,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"33 ARD NA CORANN, BROOMFIELD, MIDLETON",,Cork,"�90,600.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"33 FFORESTER SQ, WILLSBROOK RD, LUCAN",,Dublin,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"33 WILLOWBANK COURT, MIDLETON, CORK",,Cork,"�226,950.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"331 BALLYFERMOT RD, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,"�195,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"34 ARD NA CORANN, BLOOMFIELD, MIDLETON",,Cork,"�90,600.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"35 ARD NA CORANN, MIDLETON, CO CORK",,Cork,"�90,600.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"35 EASTHAM COURT, EASTHAM RD, BETTYSTOWN",,Meath,"�185,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"36 ARD NA CORANN, MIDLETON, CO.CORK",,Cork,"�90,600.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"37 ALVERNO DR, WILLOW PARK, ATHLONE",,Westmeath,"�102,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"37 HOLYWELL, KILMACUD ROAD UPPER, GOATSTOWN",Dublin 14,Dublin,"�710,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"37 THE WOODLANDS, CASTLETOWN, CELBRIDGE",,Kildare,"�255,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"38 ARD NA CORANN, MIDLETON, CORK",,Cork,"�133,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"38 RATHFARNHAM PARK, DUBLIN 14, DUBLIN",Dublin 14,Dublin,"�940,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"38 THORNBERRY, LETTERKENNY, CO DONEGAL",,Donegal,"�151,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"4 ARD NA CORANN, MIDLETON, CO CORK",,Cork,"�117,750.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"4 THE LAURELS, BLUEBELL AVE, DUBLIN 12",Dublin 12,Dublin,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"4 THE MOORINGS, COBH, CORK",,Cork,"�82,161.11",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"40 CARRAIG ABHAINN, BALLISODARE, CO SLIGO",,Sligo,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"40 ST PAPPIN GREEN, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,"�386,500.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"40 THE WOODLANDS, MIDLETON, CO CORK",,Cork,"�160,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"41 PHILIP O'NEILL PLACE, CARRIGNAFOY, COBH",,Cork,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"42 LIOS AN UISCE, MURROUGH, GALWAY",,Galway,"�218,500.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"44 LIOS NA GREINE, SOUTH DOUGLAS RD, CORK",,Cork,"�242,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"45 WILLOW AVE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�361,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"46 The Fairgreen, Ballisodare Town Centre, Ballisodare",,Sligo,"�154,000.00",No,Yes,New Dwelling house /Apartment,
16/01/2020,"48 TURRET ROAD, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,"�360,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"49 BARLEY FIELD, WICKLOW HILLS, NEWTOWNMOUNTKENNEDY",,Wicklow,"�400,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"5 ARD NA CORANN, MIDLETON, CO CORK",,Cork,"�117,750.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"5 RAILWAY COTTAGES, SERPENTINE AVE, SANDYMOUNT DUBLIN 4",Dublin 4,Dublin,"�810,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"5 THE MOORINGS, COBH, CORK",,Cork,"�82,161.11",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"51 BEECHMOUNT PARK, MUCKLAGH, OFFALY",,Offaly,"�60,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"55 HIGHFIELD MANOR, CROSSNEEN, LAOIS",,Laois,"�181,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"57 RANN MOR MEADOWS, LETTERKENNY, DONEGAL",,Donegal,"�175,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"59 BRUACH NA HABHAINN, QUIN RD, ENNIS",,Clare,"�179,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"6  ARD  NA CORANN, MIDLETON, CO CORK",,Cork,"�117,750.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"6 MILL COTTAGES, MITCHELSTOWN RD, CAHIR",,Tipperary,"�110,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"6 THE MOORINGS, COBH, CORK",,Cork,"�82,161.11",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"67 THE PARK, MARTELLO VILLAGE, DROGHEDA",,Louth,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"7  8  9  10  19  22  24  25 and 26, Castleross Retirement Village, Castleross",,Monaghan,"�900,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"7 DAVIS TERRACE, CLONMEL, CO TIPPERARY",,Tipperary,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"7 OAK DR, CLASSIS LAKE, OVENS",,Cork,"�263,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"7 THE GABLES, ST BRIDGETS TERRACE, PORTUMNA",,Galway,"�55,322.00",Yes,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"7 THE MOORINGS, COBH, CORK",,Cork,"�82,161.11",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"71 CLAREMONT PARK, RAHOON, GALWAY",,Galway,"�211,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"72 The Bailey, Castle Farm, Jigginstown",,Kildare,"�330,395.00",No,Yes,New Dwelling house /Apartment,
16/01/2020,"76 MOUNT GARRETT PARK, TYRELLSTOWN, DUBLIN 15",Dublin 15,Dublin,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"79 MAYESTON SQ, MAYESTON HALL, ST MARGARETS DUBLIN 11",Dublin 11,Dublin,"�167,454.49",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"8 CASTLEGRANGE PARK, CASTAHEANEY, DUBLIN 15",Dublin 15,Dublin,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"8 THE MOORINGS, COBH, CORK",,Cork,"�82,161.11",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"8 the towers, fair green, mallow",,Cork,"�110,619.00",No,Yes,New Dwelling house /Apartment,
16/01/2020,"88  DAAR  RIVER  VIEW, NEWCASTLE  WEST, LIMERICK",,Limerick,"�163,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"88 WINDMILL LANE, JOHN ROGERSON QUAY, DUBLIN 2",Dublin 2,Dublin,"�375,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"9 ASHBROOK, CASTLELAKE, CARRIGTWOHILL",,Cork,"�137,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"9 THE AVENUE, GRANGE MANOR, LUCAN",,Dublin,"�375,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"9 THE MOORINGS, COBH, CORK",,Cork,"�82,161.11",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"90 LONG MEADOW, CONYNGHAM RD, ISLANDBRIDGE DUBLIN 8",Dublin 8,Dublin,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"93 THE TRAMYARD, SPA RD, INCHICORE DUBLIN 8",Dublin 8,Dublin,"�323,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"ABBEYLANDS, BALLYSHANNON, CO DONEGAL",,Donegal,"�50,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"AN CARRAIG, LANGOUGH, NEWMARKET ON FERGUS",,Clare,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"Apartment 18 The Brokerage, Townsend Street, Dublin 2",Dublin 2,Dublin,"�660,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"Apartment 34, Ardilaun Court, Sybil Hill Road",Dublin 5,Dublin,"�585,903.08",No,Yes,New Dwelling house /Apartment,
16/01/2020,"Apartment 90 GLASLYNN, 97 HOWTH RD, Clontarf",Dublin 3,Dublin,"�315,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"APT 306 PARKVIEW, LORD EDWARD ST, LIMERICK",,Limerick,"�80,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"APT 31 THE DICKENS, THE GASWORKS, BARROW ST DUBLIN 4",Dublin 4,Dublin,"�353,138.28",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"APT 320 PARKVIEW, LORD EDWARD ST, LIMERICK",,Limerick,"�80,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"APT 407 PARKVIEW, LORD EDWARD ST, LIMERICK",,Limerick,"�80,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"APT 412 PARKVIEW, LORD EDWARD ST, LIMERICK",,Limerick,"�80,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"APT 8, CANADA HOUSE, CANADA ST",,Waterford,"�75,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"APT E2, CASTLEGRANGE, RAHEEN",,Limerick,"�95,376.00",Yes,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"BALLINEADIG, OVENS, CORK",,Cork,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"BALLYGANNON BEG, RATHDRUM, CO WICKLOW",,Wicklow,"�775,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"BALRATH SOUTH, DELVIN, COUNTY WESTMEATH",,Westmeath,"�60,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"BAWNARD, CLONMEL, COUNTY WATERFORD",,Waterford,"�28,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"CALLA, ROUNDSTONE, CO GALWAY",,Galway,"�232,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"CAMAS NORTH, BRUFF, LIMERICK",,Limerick,"�267,500.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"CLONEEN, CARRIGTWOHILL, CORK",,Cork,"�255,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"CORNAMAGH, ATHLONE, CO WESTMEATH",,Westmeath,"�190,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"CURRAHEEN, TRALEE, KERRY",,Kerry,"�215,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"DANESTOWN, BALRATH, NAVAN",,Meath,"�228,378.00",Yes,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"DAYVILLE, KILLIN, BRID NA CRIN",,Louth,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"GARDENRATH RD, KELLS, MEATH",,Meath,"�370,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"GLENCUTTANE UPPER, BEAUFORT, KILLARNEY",,Kerry,"�20,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"GROWTOWN, DUNSHAUGHLIN, MEATH",,Meath,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"KELLS ROAD, BARRETTSTOWN, KNOCKTOPHER",,Kilkenny,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"KNOCKNAMANA, CLARECASTLE, CLARE",,Clare,"�300,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"LETTERARD, BALLYNAHINCH, COUNTY GALWAY",,Galway,"�49,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"LINK ROAD, PORTARLINGTON, CO. LAOIS",,Laois,"�45,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"LODGE 28, BALLYKISTEEN, LIMERICK JUNCTION",,Tipperary,"�95,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"MAIN ST, CAPPAMORE, LIMERICK",,Limerick,"�90,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"MEDOPHALL, CAMOLIN, ENNISCORTHY",,Wexford,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"NEWROE, KILLYBEGS, DONEGAL",,Donegal,"�100,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"No. 8 SandyCove, Rossnowlagh, Co. Donegal",,Donegal,"�273,128.00",No,Yes,New Dwelling house /Apartment,
16/01/2020,"NO.3 WATER STREET, CASTLEPOLLARD, COUNTY WESTMEATH",,Westmeath,"�80,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"RAVANNY, LOUTH VILLAGE, LOUTH",,Louth,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"RIVERVILLE, CRAUGHWELL, GALWAY",,Galway,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"THATCH COTTAGE, BELSHAMTOWN, DRUMREE",,Meath,"�175,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"THE BUNGALOW TUBBERBORR, ST MARGARETS, DUBLIN",,Dublin,"�420,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
16/01/2020,"WESTVIEW, SOUTHMALL, LISMORE",,Waterford,"�500,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"1  BEENOSKEE, BALLYARD, TRALEE",,Kerry,"�445,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"1 BARLEY HILL COURT, BOHOLA, MAYO",,Mayo,"�195,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"1 BARROW MILLS, GRAIGUECULLEN, COUNTY CARLOW",,Carlow,"�105,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"1 CHAPEL BRAE COURT, CLONTIBRET, MONAGHAN",,Monaghan,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"1 KINGLAND PARK AVENUE, SOUTH CIRCULAR ROAD, DUBLIN 8",Dublin 8,Dublin,"�800,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"1 OAK LODGE, GROTTO AVE, BLACKROCK",,Dublin,"�460,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"1 STRALEM GROVE, ONGAR PARK, CLONSILLA DUBLIN 15",Dublin 15,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"1 THOMAS ST, KILTIMAGH, MAYO",,Mayo,"�90,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"10 Berford, Station Road, Duleek",,Meath,"�242,290.00",No,Yes,New Dwelling house /Apartment,
17/01/2020,"10 CARLTON ROAD, MARINO, DUBLIN 3",Dublin 3,Dublin,"�480,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"10 WOODLAWN HOUSE, MOUNTTOWN RD LOWER, DUN LAOGHAIRE",,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"101 CIMIN MOR, CAPPAGH ROAD, BARNA",,Galway,"�285,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"103 FRENCHPARK, ORANMORE, GALWAY",,Galway,"�152,500.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"11 BALLYKNOCKAN ROAD, LEIGHLINBRIDGE, CO CARLOW",,Carlow,"�153,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"11 CARRIG DOWNS, CARRIGTWOHILL, CORK",,Cork,"�315,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"11 CHURCH VIEW DR, DRUMLISH, LONGFORD",,Longford,"�110,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"11 HARCOURT LODGE, SOUTHERN CROSS AVE, KILMAINHAM DUBLIN 8",Dublin 8,Dublin,"�334,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"113 MAYORSTONE AVENUE, LIMERICK",,Limerick,"�395,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"124 THE TRAMYARD, SPA RD, INCHICORE DUBLIN 8",Dublin 8,Dublin,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"125 RIVER VILLAGE, BEAINAMULLA, ATHLONE",,Westmeath,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"129 AUGHNASKERRY DR, CAVAN, CAVAN",,Cavan,"�107,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"13 GRANGE COURT, GRANGE MANOR, OVENS",,Cork,"�246,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"13 Hyde Road, Belmont, Aikens Village",,Dublin,"�527,000.00",No,Yes,New Dwelling house /Apartment,
17/01/2020,"13 RIVER OAKS, CLAREGALWAY, GALWAY",,Galway,"�208,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"13 SANDEEL COTTAGES, FETHARD, WEXFORD",,Wexford,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"13 THE AVENUE DUN EALA, FERMOY, CORK",,Cork,"�193,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"13 THE MAPLES, DOCTOR MANNIX RD, SALTHILL",,Galway,"�670,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"131 GLENSIDE, ANNACOTTY, LIMERICK",,Limerick,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"14 HUNTLY CRESCENT, SOUTHWAYS, DUNGARVAN",,Waterford,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"14A FITZHAVEN SQ, CIRCULAR RD SOUTH, LIMERICK",,Limerick,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"15 BRACKLONE ST, PORTARLINGTON, LAOIS",,Laois,"�118,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"15 Riverwood Square, Castleknock, Dublin15",,Dublin,"�363,300.00",No,Yes,New Dwelling house /Apartment,
17/01/2020,"15 the Orchard, Bishops Island, Watergrasshill",,Cork,"�281,608.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
17/01/2020,"151 WHITEFIELDS, STATION RD, PORTARLINGTON",,Laois,"�186,500.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"152 ST BRENDANS PARK, TRALEE, KERRY",,Kerry,"�114,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"16 CARRIGWEIR, TUAM, GALWAY",,Galway,"�172,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"16 CNOC CLUAIN, BALLINA, TIPPERARY",,Tipperary,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"169 THE HERMITAGE, PORTLAOISE, LAOIS",,Laois,"�261,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"17 AISLING COURT, RENMORE, GALWAY",,Galway,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"17 WINGFIELD, CORKE ABBEY, BRAY",,Dublin,"�505,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"173 SEAMOUNT APTS, STILORGAN RD, STILORGAN",Dublin 4,Dublin,"�397,500.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"174 WHITECLIFF, WHITECHURCH RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"�564,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"17/17A LONGWOOD AVENUE, SOUTH CIRCULAR ROAD, DUBLIN 8",Dublin 8,Dublin,"�1,260,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"18 GLENLYON PARK, KNOCKLYON, DUBLIN 16",Dublin 16,Dublin,"�435,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"18 WINDMILL SQ, PORTERSTOWN, DUBLIN 15",Dublin 15,Dublin,"�285,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"183 KILCARN CT, NAVAN, MEATH",,Meath,"�215,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"184 COOLEY RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"19 AN LEAC LIAN, BARNA, GALWAY",,Galway,"�375,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"19 CRANN ARD, FETHARD RD, CLONMEL",,Tipperary,"�157,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"19 OAKVIEW DR, HARTSTOWN, CLONSILLA DUBLIN 15",Dublin 15,Dublin,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"19 THE PADDOCKS GROVE, ADAMSTOWN, DUBLIN",,Dublin,"�172,500.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"198 CLONLIFFE RD, DRUMCONDRA, DUBLIN 3",Dublin 3,Dublin,"�500,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"2  Fort View, Creggaun na Hilla, Clarecastle",,Clare,"�259,000.00",No,Yes,New Dwelling house /Apartment,
17/01/2020,"2 BARRACK RD, FOXFORD, MAYO",,Mayo,"�195,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"2 CNOC VIEW, LARTIGUE RD, BALLYBUNNION",,Kerry,"�176,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/01/2020,"2 COOLE EAST, WHITES CROSS, CORK",,Cork,"�80,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
